Species,X,Y,NLCD52P,warm
background,2301361,9745664,0.0,100.0
background,2301362,9747174,2.005731,100.0
background,2301363,9745854,3.441354,100.0
background,2301364,9745190,7.878555,0.0
background,2301365,9747442,0.289017,100.0
background,2301366,9745550,0.681683,0.0
background,2301367,9745472,5.352184,0.0
background,2301368,9745522,0.206683,100.0
background,2301369,9745778,4.217619,100.0
background,2301370,9756980,0.0,0.0
background,2301371,9745248,0.488998,0.0
background,2301372,9751058,0.0,100.0
background,2301373,9745418,3.154029,0.0
background,2301374,9745464,5.263158,0.0
background,2301375,9745262,0.561404,0.0
background,2301376,9745582,4.464973,0.0
background,2301377,9750248,0.319829,0.0
background,2301378,166756410,0.0,100.0
background,2301379,166756409,0.800915,100.0
background,2301380,9745788,0.0,100.0
background,2301381,9745798,0.0,100.0
background,2301382,9745382,0.0,100.0
background,2301383,9745212,1.308901,0.0
background,2301384,9756984,2.356406,0.0
background,2301385,9756978,0.0,0.0
background,2301386,9747432,12.5,100.0
background,2301387,9747410,0.0,100.0
background,2301388,9745218,6.643577,0.0
background,2301389,9756982,2.38271,0.0
background,2301390,9754310,4.806688,100.0
background,2301391,9754262,7.765452,100.0
background,2301392,9756968,0.277906,100.0
background,2301393,9756966,12.718864,0.0
background,2301394,9754136,2.926337,100.0
background,2301395,9754130,0.0,100.0
background,2301396,9747440,1.58495,100.0
background,2301397,9755514,0.567666,100.0
background,2301398,9747424,0.0,100.0
background,2301399,9756906,0.0,100.0
background,2301400,9745462,1.86241,100.0
background,2301401,9756934,0.0,0.0
background,2301402,9745080,0.234974,0.0
background,2301403,9745090,1.886792,0.0
background,2301404,9761478,0.0,100.0
background,2301405,9745404,0.0,0.0
background,2301406,9751026,0.154991,100.0
background,2301407,9756884,0.0,100.0
background,2301408,9756880,0.343053,100.0
background,2301409,9745432,33.333333,0.0
background,2301410,25280161,37.5,100.0
background,2301411,9751064,0.0,100.0
background,2301412,9751140,2.808329,100.0
background,2301413,9756972,0.0,0.0
background,2301414,9747230,1.11752,100.0
background,2301415,9756908,1.185771,100.0
background,2301416,9745206,9.433962,0.0
background,2301417,9747288,2.291422,100.0
background,2301418,9745220,4.040404,0.0
background,2301419,9747286,0.0,100.0
background,2301420,9745076,5.253623,0.0
background,2301421,9745070,1.282051,0.0
background,2301422,9745594,5.054152,0.0
background,2301423,9745204,16.363636,0.0
background,2301424,9751376,0.576369,0.0
background,2301425,9754040,0.0,100.0
background,2301426,166756411,0.062079,100.0
background,2301427,9756970,0.0,0.0
background,2301428,9747242,4.444148,100.0
background,2301429,9747264,0.431582,100.0
background,2301430,9745428,27.173913,0.0
background,2301431,9745648,1.783724,100.0
background,2301432,9745636,4.142632,100.0
background,2301433,9745108,5.338588,0.0
background,2301434,9747180,2.283631,100.0
background,2301435,9756888,0.618921,100.0
background,2301436,9747480,0.0,100.0
background,2301437,9747484,0.188147,100.0
background,2301438,9745388,4.766894,0.0
background,2301439,9756954,0.469263,100.0
background,2301440,9747176,1.959824,100.0
background,2301441,9751050,0.0,100.0
background,2301442,9747430,12.195122,100.0
background,2301443,9745810,0.0,100.0
background,2301444,9745858,0.653417,100.0
background,2301445,9747416,0.0,100.0
background,2301446,9747186,0.0,100.0
background,2301447,9745200,0.344828,0.0
background,2301448,9745330,3.575925,0.0
background,2301449,9745902,1.798401,0.0
background,2301450,9745296,5.038367,0.0
background,2301451,9756940,0.0,0.0
background,2301452,9745224,2.737226,0.0
background,2301453,9745278,0.593336,0.0
background,2301454,9756886,0.0,100.0
background,2301455,9756944,0.763531,0.0
background,2301456,9756942,0.311896,100.0
background,2301457,9745800,0.0,0.0
background,2301458,9745552,0.0,0.0
background,2301459,9756964,0.0,100.0
background,2301460,9747428,1.205357,100.0
background,2301461,9747292,0.0,100.0
background,2301462,9745518,4.597701,100.0
background,2301463,9756932,0.0,100.0
background,2301464,9745920,3.67388,100.0
background,2301465,9745242,1.443299,100.0
background,2301466,9756952,6.229508,0.0
background,2301467,9756882,0.0,100.0
background,2301468,9751048,0.0,100.0
background,2301469,9745712,3.528582,100.0
background,2301470,9756900,0.0,100.0
background,2301471,9747412,1.099304,100.0
background,2301472,9756956,0.710148,0.0
background,2301473,9750864,0.592105,100.0
background,2301474,25280149,0.462487,0.0
background,2301475,9745588,0.638978,100.0
background,2301476,9745520,1.277014,100.0
background,2301477,9745144,11.456534,100.0
background,2301478,9745890,1.883333,100.0
background,2301479,9754124,0.597372,100.0
background,2301480,9745158,6.006578,0.0
background,2301481,9745886,2.446256,0.0
background,2301482,9747414,0.0,100.0
background,2301483,9756938,0.0,100.0
background,2301484,9756936,0.0,100.0
background,2301485,9745272,8.13253,0.0
background,2301486,9747244,2.915535,100.0
background,2301487,9754038,2.409639,100.0
background,2301488,9745760,0.0,100.0
background,2301489,9745336,0.543131,100.0
background,2301490,9745482,1.391768,100.0
background,2301491,9756930,0.0,100.0
background,2301492,9745120,0.661157,0.0
background,2301493,9745198,0.511107,0.0
background,2301494,9745106,5.306799,0.0
background,2301495,9745306,2.048877,0.0
background,2301496,9756950,0.0,100.0
background,2301497,9751036,0.82358,100.0
background,2301498,9745924,0.800267,100.0
background,2301499,9745926,0.939702,100.0
background,2301500,9745740,4.333659,100.0
background,2301501,9745780,11.997363,100.0
background,2301502,9756898,0.0,100.0
background,2301503,9745642,4.377379,100.0
background,2301504,9747282,0.568182,100.0
background,2301505,9745934,2.40518,100.0
background,2301506,9756878,0.461471,100.0
background,2301507,9755540,0.0,100.0
background,2301508,9745308,0.0,0.0
background,2301509,9747182,0.0,100.0
background,2301510,9747188,0.0,100.0
background,2301511,9745044,0.075131,100.0
background,2301512,9756912,0.0,100.0
background,2301513,9756910,0.714038,100.0
background,2301514,9745048,2.40596,100.0
background,2301515,9745624,0.0,0.0
background,2301516,9747266,3.348326,100.0
background,2301517,9756904,0.590319,100.0
background,2301518,9754230,0.0,0.0
background,2301519,9754228,0.0,0.0
background,2301520,9754254,0.903226,100.0
background,2301521,9745566,9.401709,0.0
background,2301522,9745546,0.0,0.0
background,2301523,9745058,0.0,0.0
background,2301524,9745698,0.0,100.0
background,2301525,9755538,0.0,100.0
background,2301526,9756896,0.854977,100.0
background,2301527,9745644,1.021898,100.0
background,2301528,9755516,0.0,100.0
background,2301529,9750874,1.778907,100.0
background,2301530,9755520,0.974878,100.0
background,2301531,9755518,0.0,100.0
background,2301532,9745568,1.537217,0.0
background,2301533,9745302,0.428816,0.0
background,2301534,9745126,1.564866,0.0
background,2301535,9745124,1.41844,0.0
background,2301536,9745652,3.654618,100.0
background,2301537,9755480,0.0,100.0
background,2301538,9745728,0.273349,100.0
background,2301539,9754258,2.150538,100.0
background,2301540,9745590,11.382114,0.0
background,2301541,9745600,6.919708,0.0
background,2301542,9751094,0.0,100.0
background,2301543,9755526,0.0,100.0
background,2301544,9755524,2.448133,100.0
background,2301545,9747226,4.109914,100.0
background,2301546,9745102,5.129735,100.0
background,2301547,9755528,0.399927,100.0
background,2301548,9745494,1.260504,100.0
background,2301549,9756902,0.0,100.0
background,2301550,9745656,0.0,100.0
background,2301551,9751052,0.0,100.0
background,2301552,9745352,1.686047,0.0
background,2301553,9745368,1.287879,0.0
background,2301554,9756928,0.0,100.0
background,2301555,9745626,8.850932,0.0
background,2301556,9745372,3.487859,0.0
background,2301557,9745884,0.614709,100.0
background,2301558,9745392,9.276139,100.0
background,2301559,9745236,2.033535,0.0
background,2301560,9745362,4.861328,100.0
background,2301561,9745486,1.724138,100.0
background,2301562,9750522,8.520667,0.0
background,2301563,9747190,0.0,100.0
background,2301564,9745420,1.183432,0.0
background,2301565,9745408,10.588235,0.0
background,2301566,9745318,0.0,0.0
background,2301567,9745192,1.379022,0.0
background,2301568,9745178,0.0,0.0
background,2301569,9745298,5.115907,0.0
background,2301570,9745244,0.0,0.0
background,2301571,9745484,1.357773,0.0
background,2301572,9745622,4.469274,100.0
background,2301573,9755484,0.082958,100.0
background,2301574,9745906,6.47535,0.0
background,2301575,9756990,1.593287,0.0
background,2301576,9745618,5.822551,0.0
background,2301577,9745152,1.555352,0.0
background,2301578,9745900,3.659632,0.0
background,2301579,9745490,19.526285,0.0
background,2301580,9745750,4.672897,100.0
background,2301581,9745118,7.0726,0.0
background,2301582,9745082,2.68617,100.0
background,2301583,9747202,0.189813,100.0
background,2301584,9756948,0.0,100.0
background,2301585,9756946,0.0,100.0
background,2301586,9755536,0.340991,100.0
background,2301587,9747476,4.936917,100.0
background,2301588,9745502,0.0,100.0
background,2301589,9745202,3.988183,0.0
background,2301590,9747434,3.409091,100.0
background,2301591,9745498,0.952133,100.0
background,2301592,9745508,3.025153,100.0
background,2301593,9745054,1.185278,0.0
background,2301594,9754248,0.0,100.0
background,2301595,9754246,0.0,100.0
background,2301596,9745610,2.638226,100.0
background,2301597,9745274,1.246883,0.0
background,2301598,9745350,1.01432,0.0
background,2301599,9745950,3.647416,100.0
background,2301600,9747284,1.435811,100.0
background,2301601,9745650,4.613297,100.0
background,2301602,9745784,2.684932,100.0
background,2301603,9745276,4.30695,0.0
background,2301604,9745702,3.236364,100.0
background,2301605,9745468,0.0,0.0
background,2301606,9745724,1.424658,100.0
background,2301607,9745320,3.214069,0.0
background,2301608,9745762,0.851254,100.0
background,2301609,9756924,0.74801,100.0
background,2301610,9747220,2.543143,100.0
background,2301611,9745676,0.0,0.0
background,2301612,9745246,0.045249,0.0
background,2301613,9745438,0.0,0.0
background,2301614,9745912,2.995806,100.0
background,2301615,9747294,2.43984,100.0
background,2301617,9745454,0.0,100.0
background,2301618,9745270,22.803115,0.0
background,2301619,9745312,4.460888,100.0
background,2301620,9747262,3.618298,100.0
background,2301621,9747322,0.0,100.0
background,2301622,9747184,0.0,100.0
background,2301623,9745742,2.237415,100.0
background,2301624,9745694,0.0,100.0
background,2301625,9745138,2.782609,0.0
background,2301626,9745132,1.907895,0.0
background,2301627,9747464,3.102625,100.0
background,2301628,9745722,6.954023,100.0
background,2301629,9745748,0.0,100.0
background,2301630,9745338,1.346499,0.0
background,2301631,9745832,8.433735,100.0
background,2301632,9745290,0.0,0.0
background,2301633,9745710,2.243829,100.0
background,2301634,9747316,1.027626,100.0
background,2301635,9745062,0.0,0.0
background,2301636,9745708,5.612245,0.0
background,2301637,9745238,6.053812,0.0
background,2301638,9745848,1.732179,100.0
background,2301639,9745240,0.35503,100.0
background,2301640,9745094,0.704054,0.0
background,2301641,9745426,0.746269,100.0
background,2301642,9745446,0.0,100.0
background,2301643,9745922,0.0,100.0
background,2301644,9745422,3.375527,100.0
background,2301645,9745792,4.001585,100.0
background,2301646,9733836,0.537109,100.0
background,2301647,9745744,1.555143,100.0
background,2301648,9747194,4.510536,100.0
background,2301649,9745162,0.377229,0.0
background,2301650,9747214,1.213146,100.0
background,2301651,9745174,5.79646,0.0
background,2301652,9745288,4.02638,0.0
background,2301653,9745166,2.801905,0.0
background,2301654,9747468,0.75188,100.0
background,2301655,9747450,8.77193,100.0
background,2301656,9745282,1.534733,0.0
background,2301657,9745500,0.0,0.0
background,2301658,9745616,2.631579,0.0
background,2301659,9745638,0.0,0.0
background,2301660,9745354,2.42499,100.0
background,2301661,9745210,2.235099,0.0
background,2301662,9745260,0.232868,0.0
background,2301663,9745056,1.389532,0.0
background,2301664,9745706,2.201431,100.0
background,2301665,9747326,1.400454,100.0
background,2301666,9745802,0.927948,100.0
background,2301667,9747232,3.580394,100.0
background,2301668,9745386,0.0,0.0
background,2301669,9745332,4.501691,0.0
background,2301670,9745524,3.163235,0.0
background,2301671,9745380,3.061224,0.0
background,2301672,9756922,0.0,100.0
background,2301673,9747274,1.775306,100.0
background,2301674,9745470,0.0,0.0
background,2301675,9745466,1.023392,0.0
background,2301676,9745100,3.782632,0.0
background,2301677,9745172,1.080074,0.0
background,2301678,9747198,2.623539,100.0
background,2301679,9745228,0.0,0.0
background,2301680,9745266,11.037792,0.0
background,2301681,9745316,5.405405,100.0
background,2301682,9745908,6.408094,0.0
background,2301683,9747396,0.845724,100.0
background,2301684,9747334,0.0,100.0
background,2301685,9745410,0.490998,0.0
background,2301686,9747482,0.0,0.0
background,2301687,9747200,0.0,100.0
background,2301688,9745136,0.744337,100.0
background,2301689,9745182,1.860786,0.0
background,2301690,9745130,0.0,0.0
background,2301691,9747228,5.927835,100.0
background,2301692,9745910,2.482495,100.0
background,2301693,9745326,0.0,0.0
background,2301694,9745704,0.0,0.0
background,2301695,9747240,5.612999,100.0
background,2301696,9745834,0.896162,100.0
background,2301697,9747300,1.473147,100.0
background,2301698,9734662,0.0,0.0
background,2301699,9735154,6.818182,0.0
background,2301700,9747390,1.610477,100.0
background,2301701,9747310,0.955605,100.0
background,2301702,9745170,3.113834,0.0
background,2301703,9745718,4.123711,0.0
background,2301704,9745604,0.564972,100.0
background,2301705,9745342,0.123102,0.0
background,2301706,9756920,0.090307,100.0
background,2301707,9745736,2.83657,100.0
background,2301708,9745072,1.827179,0.0
background,2301709,9745370,3.880866,0.0
background,2301710,9745678,0.0,100.0
background,2301711,9745176,0.855337,0.0
background,2301712,166756408,1.703119,100.0
background,2301713,166756407,11.577424,100.0
background,2301714,9745586,3.651355,0.0
background,2301715,9745504,0.0,0.0
background,2301716,9745402,2.488619,100.0
background,2301717,9756926,1.0236,100.0
background,2301718,9745808,3.649635,100.0
background,2301719,9745944,0.0,100.0
background,2301720,9745556,0.647249,100.0
background,2301721,9745882,6.707946,100.0
background,2301722,9747280,0.592168,100.0
background,2301723,9745186,6.987952,0.0
background,2301724,9747398,0.239541,100.0
background,2301725,9745154,2.325581,0.0
background,2301726,9745098,0.449944,0.0
background,2301727,9745142,0.626828,0.0
background,2301728,9745838,2.979651,100.0
background,2301729,9745340,1.983122,0.0
background,2301730,9745928,0.890795,100.0
background,2301731,9745344,0.0,0.0
background,2301732,9745292,17.34375,0.0
background,2301733,9747308,1.514068,100.0
