Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.73396E-3,75.795917174,0.712833737,0.005641417,0.691666667,0
1.75775E-3,76.146681572,0.715615397,0.005523888,0.7,0
1.76806E-3,76.323487632,0.716804385,0.005465123,0.7,0
1.77097E-3,76.500584921,0.717138359,0.005406358,0.7,0
1.80638E-3,76.860005842,0.721136267,0.005288829,0.704166667,0
1.81192E-3,77.041197836,0.721752215,0.005230064,0.708333333,0
1.85111E-3,77.409740656,0.726028852,0.005112535,0.7125,0
1.85165E-3,77.594871404,0.72608668,0.00505377,0.716666667,0
1.85611E-3,77.780517064,0.726564882,0.004995005,0.720833333,0
1.91045E-3,78.15776216,0.732260283,0.004877475,0.729166667,0
1.92209E-3,78.349971279,0.733449615,0.004818711,0.729166667,0
1.92521E-3,78.542491049,0.733766889,0.004759946,0.733333333,0
1.9342E-3,78.928679994,0.734675326,0.004642416,0.741666667,0
1.96013E-3,79.124692532,0.737262836,0.004583652,0.741666667,0
1.97289E-3,79.32198108,0.738518087,0.004524887,0.745833333,0
1.98883E-3,79.520864501,0.740069357,0.004466122,0.75,0
1.99259E-3,79.919219947,0.740432258,0.004348593,0.754166667,0
2.03503E-3,80.12272378,0.744462508,0.004289828,0.758333333,0
2.03671E-3,80.326394607,0.744619122,0.004231063,0.7625,0
2.03871E-3,80.530265831,0.74480609,0.004172298,0.766666667,0
2.06297E-3,80.94272618,0.747047897,0.004054769,0.770833333,0
2.06495E-3,81.149235903,0.747229231,0.003996004,0.775,0
2.0798E-3,81.357215429,0.748579639,0.003937239,0.779166667,0
2.08772E-3,81.565986293,0.749295131,0.003878474,0.783333333,0
2.10196E-3,81.776183783,0.750569453,0.00381971,0.7875,0
2.11829E-3,82.198263466,0.752015623,0.00370218,0.791666667,0
2.12061E-3,82.410324934,0.752220051,0.003643415,0.795833333,0
2.12995E-3,82.623319515,0.753037476,0.003584651,0.795833333,0
2.14728E-3,82.83804748,0.754541728,0.003525886,0.8,0
2.16438E-3,83.054484923,0.756008137,0.003467121,0.8,0
2.1751E-3,83.271995577,0.756917886,0.003408356,0.804166667,0
2.222E-3,83.715463681,0.76082149,0.003290827,0.808333333,0
2.25882E-3,83.941344846,0.763799212,0.003232062,0.808333333,0
2.26058E-3,84.167397295,0.763939665,0.003173297,0.8125,0
2.26877E-3,84.394279216,0.764591474,0.003114533,0.816666667,0
2.28946E-3,84.623225442,0.766221349,0.003055768,0.820833333,0
2.29697E-3,84.852920002,0.766807793,0.002997003,0.825,0
2.2987E-3,85.082789699,0.766942371,0.002938238,0.829166667,0
2.31045E-3,85.31383719,0.767852769,0.002879473,0.833333333,0
2.32205E-3,85.546042848,0.768743739,0.002820709,0.8375,0
2.32293E-3,85.778315209,0.768811116,0.002761944,0.841666667,0
2.32778E-3,86.011113283,0.769181512,0.002703179,0.845833333,0
2.34582E-3,86.478820945,0.770549559,0.00258565,0.845833333,0
2.35349E-3,86.714167479,0.771126503,0.002526885,0.85,0
2.3664E-3,86.950810173,0.772090086,0.00246812,0.854166667,0
2.38401E-3,87.189211529,0.773392511,0.002409355,0.858333333,0
2.40002E-3,87.429213651,0.774563206,0.002350591,0.8625,0
2.43497E-3,87.672709519,0.777077604,0.002291826,0.866666667,0
2.51258E-3,87.923968522,0.782465471,0.002233061,0.870833333,0
2.52729E-3,88.176697131,0.78345714,0.002174296,0.875,0
2.55594E-3,88.43229103,0.785363459,0.002115532,0.879166667,0
2.55726E-3,88.688001248,0.78545084,0.002056767,0.879166667,0
2.57148E-3,88.945163424,0.786383777,0.001998002,0.883333333,0
2.60823E-3,89.205988311,0.788757733,0.001939237,0.8875,0
2.61158E-3,89.46714658,0.788971715,0.001880472,0.891666667,0
2.62924E-3,89.730071043,0.790091735,0.001821708,0.891666667,0
2.67014E-3,89.997085149,0.792640071,0.001762943,0.895833333,0
2.68474E-3,90.265559259,0.793535062,0.001704178,0.895833333,0
2.69939E-3,90.535496764,0.794424986,0.001645413,0.9,0
2.70404E-3,90.805902804,0.794706132,0.001586649,0.904166667,0
